Merchant_ID,TOTAL,PERIOD,Date
1149127,-2.14,180326MARRE,19-Mar-26
1161934,-2.08,180326MARRE,19-Mar-26
57207,-2.0424,180326MARRE,19-Mar-26
316512,-2,180326MARRE,19-Mar-26
694295,-2,180326MARRE,19-Mar-26
54011,-2,180326MARRE,19-Mar-26
1006951,-2,180326MARRE,19-Mar-26
1041398,-2,180326MARRE,19-Mar-26
688322,-2,180326MARRE,19-Mar-26
752711,-2,180326MARRE,19-Mar-26
779636,-2,180326MARRE,19-Mar-26
805126,-2,180326MARRE,19-Mar-26
809294,-2,180326MARRE,19-Mar-26
826985,-2,180326MARRE,19-Mar-26
984068,-2,180326MARRE,19-Mar-26
628487,-1.9,180326MARRE,19-Mar-26
34917,-1.820232,180326MARRE,19-Mar-26
112046,-1.78,180326MARRE,19-Mar-26
1143935,-1.73,180326MARRE,19-Mar-26
1137241,-1.66,180326MARRE,19-Mar-26
865364,-1.6,180326MARRE,19-Mar-26
24762,-1.57,180326MARRE,19-Mar-26
1040385,-1.55,180326MARRE,19-Mar-26
1129723,-1.55,180326MARRE,19-Mar-26
881827,-1.5,180326MARRE,19-Mar-26
1008222,-1.5,180326MARRE,19-Mar-26
699768,-1.5,180326MARRE,19-Mar-26
985914,-1.49,180326MARRE,19-Mar-26
1160358,-1.48,180326MARRE,19-Mar-26
1168578,-1.42,180326MARRE,19-Mar-26
1058860,-1.4,180326MARRE,19-Mar-26
897539,-1.4,180326MARRE,19-Mar-26
902256,-1.38,180326MARRE,19-Mar-26
920100,-1.35,180326MARRE,19-Mar-26
230144,-1.34,180326MARRE,19-Mar-26
729219,-1.32,180326MARRE,19-Mar-26
967586,-1.26,180326MARRE,19-Mar-26
739633,-1.25,180326MARRE,19-Mar-26
207499,-1.24,180326MARRE,19-Mar-26
761926,-1.2,180326MARRE,19-Mar-26
828573,-1.2,180326MARRE,19-Mar-26
95246,-1.16,180326MARRE,19-Mar-26
32285,-1.14,180326MARRE,19-Mar-26
890425,-1.13,180326MARRE,19-Mar-26
771092,-1.12,180326MARRE,19-Mar-26
1024499,-1.1,180326MARRE,19-Mar-26
757345,-1.1,180326MARRE,19-Mar-26
525214,-1.08,180326MARRE,19-Mar-26
760124,-1.08,180326MARRE,19-Mar-26
1160542,-1.06,180326MARRE,19-Mar-26
639452,-1.06,180326MARRE,19-Mar-26
803783,-1.06,180326MARRE,19-Mar-26
812289,-1.06,180326MARRE,19-Mar-26
881275,-1.06,180326MARRE,19-Mar-26
83487,-1.04,180326MARRE,19-Mar-26
1026017,-1.02,180326MARRE,19-Mar-26
1053892,-1.02,180326MARRE,19-Mar-26
752833,-1.02,180326MARRE,19-Mar-26
781286,-1.02,180326MARRE,19-Mar-26
57199,-1.01,180326MARRE,19-Mar-26
752509,-1,180326MARRE,19-Mar-26
754072,-1,180326MARRE,19-Mar-26
1009350,-1,180326MARRE,19-Mar-26
1012023,-1,180326MARRE,19-Mar-26
1017556,-1,180326MARRE,19-Mar-26
1025281,-1,180326MARRE,19-Mar-26
1025943,-1,180326MARRE,19-Mar-26
1029330,-1,180326MARRE,19-Mar-26
1030051,-1,180326MARRE,19-Mar-26
1035836,-1,180326MARRE,19-Mar-26
1041589,-1,180326MARRE,19-Mar-26
1042536,-1,180326MARRE,19-Mar-26
1044198,-1,180326MARRE,19-Mar-26
1049177,-1,180326MARRE,19-Mar-26
1053946,-1,180326MARRE,19-Mar-26
1058234,-1,180326MARRE,19-Mar-26
1067028,-1,180326MARRE,19-Mar-26
265112,-1,180326MARRE,19-Mar-26
341977,-1,180326MARRE,19-Mar-26
342060,-1,180326MARRE,19-Mar-26
408703,-1,180326MARRE,19-Mar-26
671045,-1,180326MARRE,19-Mar-26
681711,-1,180326MARRE,19-Mar-26
685611,-1,180326MARRE,19-Mar-26
685958,-1,180326MARRE,19-Mar-26
686669,-1,180326MARRE,19-Mar-26
688713,-1,180326MARRE,19-Mar-26
692061,-1,180326MARRE,19-Mar-26
693242,-1,180326MARRE,19-Mar-26
698530,-1,180326MARRE,19-Mar-26
699369,-1,180326MARRE,19-Mar-26
741548,-1,180326MARRE,19-Mar-26
747932,-1,180326MARRE,19-Mar-26
748283,-1,180326MARRE,19-Mar-26
748352,-1,180326MARRE,19-Mar-26
749621,-1,180326MARRE,19-Mar-26
751260,-1,180326MARRE,19-Mar-26
751624,-1,180326MARRE,19-Mar-26
760974,-1,180326MARRE,19-Mar-26
761003,-1,180326MARRE,19-Mar-26
762800,-1,180326MARRE,19-Mar-26
762890,-1,180326MARRE,19-Mar-26
766164,-1,180326MARRE,19-Mar-26
766883,-1,180326MARRE,19-Mar-26
770521,-1,180326MARRE,19-Mar-26
771991,-1,180326MARRE,19-Mar-26
772923,-1,180326MARRE,19-Mar-26
773460,-1,180326MARRE,19-Mar-26
778125,-1,180326MARRE,19-Mar-26
779661,-1,180326MARRE,19-Mar-26
780406,-1,180326MARRE,19-Mar-26
787847,-1,180326MARRE,19-Mar-26
790901,-1,180326MARRE,19-Mar-26
797250,-1,180326MARRE,19-Mar-26
802493,-1,180326MARRE,19-Mar-26
803972,-1,180326MARRE,19-Mar-26
808328,-1,180326MARRE,19-Mar-26
814574,-1,180326MARRE,19-Mar-26
832736,-1,180326MARRE,19-Mar-26
836926,-1,180326MARRE,19-Mar-26
843610,-1,180326MARRE,19-Mar-26
859442,-1,180326MARRE,19-Mar-26
903494,-1,180326MARRE,19-Mar-26
904675,-1,180326MARRE,19-Mar-26
914450,-1,180326MARRE,19-Mar-26
917473,-1,180326MARRE,19-Mar-26
927980,-1,180326MARRE,19-Mar-26
939899,-1,180326MARRE,19-Mar-26
946108,-1,180326MARRE,19-Mar-26
950055,-1,180326MARRE,19-Mar-26
986270,-1,180326MARRE,19-Mar-26
994703,-1,180326MARRE,19-Mar-26
72938,-0.97,180326MARRE,19-Mar-26
20763,-0.96,180326MARRE,19-Mar-26
726124,-0.95,180326MARRE,19-Mar-26
946320,-0.95,180326MARRE,19-Mar-26
1192244,-0.95,180326MARRE,19-Mar-26
1385726,-0.94,180326MARRE,19-Mar-26
23453,-0.93,180326MARRE,19-Mar-26
1029856,-0.9,180326MARRE,19-Mar-26
1047795,-0.9,180326MARRE,19-Mar-26
1047795,-0.9,180326MARRE,19-Mar-26
1047795,-0.9,180326MARRE,19-Mar-26
843103,-0.9,180326MARRE,19-Mar-26
888112,-0.9,180326MARRE,19-Mar-26
52084,-0.89008,180326MARRE,19-Mar-26
1005079,-0.89,180326MARRE,19-Mar-26
676063,-0.86,180326MARRE,19-Mar-26
1174129,-0.84,180326MARRE,19-Mar-26
118533,-0.84,180326MARRE,19-Mar-26
87116,-0.84,180326MARRE,19-Mar-26
22757,-0.8192,180326MARRE,19-Mar-26
260768,-0.8,180326MARRE,19-Mar-26
148716,-0.79,180326MARRE,19-Mar-26
156168,-0.79,180326MARRE,19-Mar-26
1173556,-0.78,180326MARRE,19-Mar-26
20383,-0.76,180326MARRE,19-Mar-26
75488,-0.76,180326MARRE,19-Mar-26
23692,-0.7168,180326MARRE,19-Mar-26
903058,-0.7,180326MARRE,19-Mar-26
1064740,-0.64,180326MARRE,19-Mar-26
870324,-0.64,180326MARRE,19-Mar-26
69340,-0.63,180326MARRE,19-Mar-26
22461,-0.62,180326MARRE,19-Mar-26
253724,-0.62,180326MARRE,19-Mar-26
1025939,-0.6,180326MARRE,19-Mar-26
33043,-0.6,180326MARRE,19-Mar-26
1010301,-0.6,180326MARRE,19-Mar-26
259356,-0.58,180326MARRE,19-Mar-26
95218,-0.58,180326MARRE,19-Mar-26
95224,-0.58,180326MARRE,19-Mar-26
1168935,-0.57,180326MARRE,19-Mar-26
1018309,-0.54,180326MARRE,19-Mar-26
720520,-0.53,180326MARRE,19-Mar-26
96065,-0.52,180326MARRE,19-Mar-26
804099,-0.52,180326MARRE,19-Mar-26
20343,-0.512,180326MARRE,19-Mar-26
1170913,-0.51,180326MARRE,19-Mar-26
57184,-0.51,180326MARRE,19-Mar-26
57195,-0.51,180326MARRE,19-Mar-26
745977,-0.5,180326MARRE,19-Mar-26
1006395,-0.5,180326MARRE,19-Mar-26
1006620,-0.5,180326MARRE,19-Mar-26
1015589,-0.5,180326MARRE,19-Mar-26
1016182,-0.5,180326MARRE,19-Mar-26
1025028,-0.5,180326MARRE,19-Mar-26
1025453,-0.5,180326MARRE,19-Mar-26
1026667,-0.5,180326MARRE,19-Mar-26
1027572,-0.5,180326MARRE,19-Mar-26
1028359,-0.5,180326MARRE,19-Mar-26
1048078,-0.5,180326MARRE,19-Mar-26
315350,-0.5,180326MARRE,19-Mar-26
353270,-0.5,180326MARRE,19-Mar-26
654164,-0.5,180326MARRE,19-Mar-26
666891,-0.5,180326MARRE,19-Mar-26
672433,-0.5,180326MARRE,19-Mar-26
691043,-0.5,180326MARRE,19-Mar-26
710173,-0.5,180326MARRE,19-Mar-26
745369,-0.5,180326MARRE,19-Mar-26
746783,-0.5,180326MARRE,19-Mar-26
746822,-0.5,180326MARRE,19-Mar-26
748473,-0.5,180326MARRE,19-Mar-26
748608,-0.5,180326MARRE,19-Mar-26
752363,-0.5,180326MARRE,19-Mar-26
752797,-0.5,180326MARRE,19-Mar-26
752821,-0.5,180326MARRE,19-Mar-26
753093,-0.5,180326MARRE,19-Mar-26
753486,-0.5,180326MARRE,19-Mar-26
757776,-0.5,180326MARRE,19-Mar-26
780469,-0.5,180326MARRE,19-Mar-26
792567,-0.5,180326MARRE,19-Mar-26
800574,-0.5,180326MARRE,19-Mar-26
803297,-0.5,180326MARRE,19-Mar-26
804113,-0.5,180326MARRE,19-Mar-26
806559,-0.5,180326MARRE,19-Mar-26
816684,-0.5,180326MARRE,19-Mar-26
825172,-0.5,180326MARRE,19-Mar-26
837263,-0.5,180326MARRE,19-Mar-26
896526,-0.5,180326MARRE,19-Mar-26
907429,-0.5,180326MARRE,19-Mar-26
972890,-0.5,180326MARRE,19-Mar-26
982418,-0.5,180326MARRE,19-Mar-26
985453,-0.5,180326MARRE,19-Mar-26
999844,-0.5,180326MARRE,19-Mar-26
